250130013144,0.306,-0.306,10.725
250130013144,0.000,0.000,10.112
250130013144,0.000,0.000,9.806
250130013144,-0.153,-0.306,9.959
250130013144,0.000,-0.153,9.959
250130013144,0.000,0.000,9.959
250130013144,0.000,-0.306,9.959
250130013144,-0.153,-0.153,10.112
250130013144,-0.153,-0.153,9.959
250130013144,-0.306,-0.153,9.959
250130013144,-0.153,0.000,9.959
250130013144,-0.306,0.000,9.959
250130013144,-1.685,3.677,6.742
250130013147,-0.153,-0.153,9.806
250130013147,-0.153,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,-0.306,9.959
250130013148,-0.153,-0.153,10.112
250130013148,-0.153,0.000,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,0.000,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,0.000,9.806
250130013148,-0.153,-0.153,9.959
250130013148,0.000,-0.153,9.959
250130013148,0.000,-0.306,9.806
250130013148,-0.153,-0.153,10.112
250130013148,-0.153,-0.153,9.806
250130013148,-0.153,0.000,9.959
250130013148,-0.153,-0.153,9.806
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,0.000,9.959
250130013148,0.000,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013148,-0.153,-0.153,9.959
250130013149,0.000,0.000,9.959
250130013149,-0.153,-0.153,10.112
250130013149,0.000,-0.153,10.112
250130013149,-0.153,-0.153,10.112
250130013149,-0.153,-0.153,9.959
250130013151,-0.306,-0.306,9.806
250130013151,-0.306,-0.153,10.112
250130013151,-0.153,0.000,9.959
250130013151,-0.153,-0.153,9.959
250130013151,0.000,0.000,9.959
250130013151,-0.153,0.000,9.959
250130013151,0.000,-0.153,9.959
250130013152,-0.153,0.000,9.959
250130013152,-0.153,-0.306,9.959
250130013152,-0.153,-0.306,10.112
250130013152,-0.153,0.000,10.112
250130013152,-0.153,0.000,9.959
250130013152,0.000,-0.153,9.959
250130013152,0.000,-0.153,9.959
250130013152,-0.153,-0.153,9.806
250130013152,-0.153,0.000,9.959
250130013152,-0.153,-0.153,9.959
250130013152,-0.153,-0.153,10.112
250130013152,-0.153,0.000,9.959
250130013152,-0.153,0.000,10.112
250130013152,-0.153,-0.153,9.959
250130013152,-0.306,0.000,10.112
250130013152,-0.153,-0.153,9.806
250130013152,-0.153,0.000,9.806
250130013152,-0.153,-0.153,10.112
250130013152,-0.153,-0.153,9.959
250130013152,-0.153,-0.153,9.959
250130013152,0.000,-0.153,10.112
250130013152,-0.153,0.000,9.959
250130013152,-0.153,-0.153,10.112
250130013153,-0.306,-0.153,9.959
250130013153,-0.153,0.000,9.959
250130013153,-0.153,-0.153,9.959
250130013153,-0.153,-0.153,9.959
250130013153,-0.153,0.000,10.112
250130013153,-0.153,-0.153,9.959
250130013153,-0.306,-0.153,9.959
250130013153,-0.153,-0.153,9.806
250130013153,-0.153,-0.153,9.959
250130013153,-0.153,-0.153,10.112
250130013153,-0.306,-0.153,9.959
250130013153,-0.153,0.000,9.959
250130013153,-0.153,0.000,9.806
250130013153,-0.153,-0.153,9.959
250130013153,0.000,0.000,10.112
250130013153,0.000,-0.153,10.112
250130013153,-0.153,-0.153,10.112
250130013153,-0.153,0.000,9.959
250130013153,-0.153,0.000,9.959
250130013153,-0.153,-0.153,10.112
250130013153,-0.153,-0.153,9.959
250130013153,-0.153,-0.153,9.959
250130013153,-0.153,0.000,9.806
250130013153,0.000,-0.153,9.959
250130013154,0.000,-0.153,10.112
250130013154,-0.153,0.000,9.959
250130013154,-0.153,-0.153,9.959
250130013154,-0.306,-0.153,10.112
250130013154,-0.153,-0.153,9.806
250130013154,-0.153,-0.153,10.112
250130013154,-0.153,-0.153,9.959
250130013154,-0.153,0.000,9.959
250130013154,-0.153,-0.153,9.959
250130013154,-0.153,0.000,10.112
250130013154,-0.153,-0.153,9.959
250130013154,-0.153,0.000,9.959
250130013154,-0.153,0.000,9.959
250130013154,-0.153,-0.153,9.959
250130013154,-0.153,-0.153,10.112
250130013154,0.000,0.000,10.112
250130013154,-0.153,0.000,9.959
250130013154,-0.153,0.000,10.112
250130013154,-0.153,0.000,9.806
250130013154,-0.153,-0.153,9.959
250130013154,-0.153,-0.306,9.959
250130013154,0.000,-0.153,9.959
250130013154,-0.153,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.306,-0.153,9.959
250130013155,-0.153,-0.153,10.112
250130013155,0.000,-0.153,10.112
250130013155,-0.153,-0.153,10.112
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,0.000,10.112
250130013155,-0.153,-0.153,9.959
250130013155,0.000,-0.153,10.112
250130013155,0.000,-0.153,9.959
250130013155,-0.306,-0.153,10.112
250130013155,-0.153,-0.306,10.112
250130013155,-0.153,0.000,9.959
250130013155,-0.153,-0.153,9.959
250130013155,0.000,-0.153,9.959
250130013155,-0.153,-0.153,9.959
250130013155,-0.153,0.000,9.959
250130013155,-0.153,-0.153,10.112
250130013155,-0.306,0.000,9.959
250130013155,-0.153,-0.153,9.806
250130013156,-0.153,-0.153,9.959
250130013156,-0.153,0.000,10.112
250130013156,0.000,-0.153,9.959
250130013156,-0.153,-0.153,9.959
250130013156,-0.153,-0.153,9.653
250130013156,-0.153,-0.153,10.112
250130013156,0.000,-0.153,9.959
250130013156,0.000,0.000,10.112
250130013156,-0.153,-0.153,9.959
250130013156,-0.153,-0.153,9.806
250130013156,-0.153,-0.153,9.806
250130013156,0.000,-0.153,9.959
250130013156,-0.153,-0.153,9.959
250130013156,-0.153,0.000,9.806
250130013156,-0.153,0.000,9.806
250130013156,-0.153,-0.153,9.959
250130013156,-0.153,-0.153,10.112
250130013243,-0.165,-0.288,9.959,0
250130013244,-0.184,-0.123,9.941,0
250130013245,-0.135,-0.116,9.977,0
250130013246,-0.116,-0.129,9.953,0
250130013344,-0.165,-0.196,9.775,0
250130013345,-0.196,-0.092,9.947,0
250130013346,-0.202,-0.245,10.180,0
250130013347,-0.355,-0.031,9.659,2
250130013348,-0.055,0.153,9.352,0
250130013349,-0.221,-0.123,10.008,0
250130013350,-0.147,-0.098,10.002,0
250130013352,-0.116,-0.110,9.971,0
250130013353,-0.129,-0.110,10.008,0
250130013716,-0.601,0.999,9.824,11
250130013717,-1.305,0.644,8.752,5
250130013718,-0.300,-0.025,9.665,5
250130013719,0.049,-0.343,9.849,10
250130013720,1.434,-0.300,9.928,2
250130013721,-0.086,-0.092,10.057,1
250130013722,-0.153,-0.104,9.971,0
250130013723,-0.153,-0.116,9.947,0
250130013724,-0.165,-0.110,9.947,0
